Bundle_ID,Conference,Source_File,File_Gender_Type,Men_Section_Found,Women_Section_Found,Raw_Event_Header,Canonical_Event,Section_Type,Places_Found,Status,Reason,Pass
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 40 Men 1650 Yard Freestyle,1650 Free,men,15,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,(Event 40 Men 1650 Yard Freestyle),1650 Free,men,15,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,(Event 40 Men 1650 Yard Freestyle),1650 Free,men,15,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,(Event 40 Men 1650 Yard Freestyle),1650 Free,men,15,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,(Event 40 Men 1650 Yard Freestyle),1650 Free,men,15,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 41 Women 200 Yard Breaststroke,200 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,C - Final ... (Event 41 Women 200 Yard Breaststroke),200 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 41 Women 200 Yard Breaststroke,200 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Preliminaries ... (Event 41 Women 200 Yard Breaststroke),200 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 42 Men 200 Yard Breaststroke,200 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,C - Final ... (Event 42 Men 200 Yard Breaststroke),200 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 42 Men 200 Yard Breaststroke,200 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Preliminaries ... (Event 42 Men 200 Yard Breaststroke),200 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 109 Women 200 Yard IM Time Trial,200 IM,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 111 Women 50 Yard Freestyle Time Trial,50 Free,women,20,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 112 Men 50 Yard Freestyle Time Trial,50 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 116 Men 100 Yard Butterfly Time Trial,100 Fly,men,19,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 119 Women 200 Yard Freestyle Time Trial,200 Free,women,19,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 120 Men 200 Yard Freestyle Time Trial,200 Free,men,17,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 125 Women 200 Yard Butterfly Time Trial,200 Fly,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 126 Men 200 Yard Butterfly Time Trial,200 Fly,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 127 Women 100 Yard Breaststroke Time Trial,100 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 128 Men 100 Yard Breaststroke Time Trial,100 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 129 Women 100 Yard Backstroke Time Trial,100 Back,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 136 Men 200 Yard Backstroke Time Trial,200 Back,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 137 Women 100 Yard Freestyle Time Trial,100 Free,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 138 Men 100 Yard Freestyle Time Trial,100 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 141 Women 200 Yard Breaststroke Time Trial,200 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 145 Women 50 Yard Backstroke Time Trial,,women,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 147 Women 50 Yard Butterfly Time Trial,,women,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 148 Men 50 Yard Butterfly Time Trial,,women,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 149 Women 50 Yard Breaststroke Time Trial,,women,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 212 Men 50 Yard Freestyle Time Trial,50 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 226 Men 200 Yard Butterfly Time Trial,200 Fly,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 228 Men 100 Yard Breaststroke Time Trial,100 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 246 Men 50 Yard Backstroke Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 309 Women 200 Yard IM Time Trial,200 IM,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 311 Women 50 Yard Freestyle Time Trial,50 Free,women,20,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 327 Women 100 Yard Breaststroke Time Trial,100 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 328 Men 100 Yard Breaststroke Time Trial,100 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 330 Men 100 Yard Backstroke Time Trial,100 Back,men,20,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 336 Men 200 Yard Backstroke Time Trial,200 Back,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 337 Women 100 Yard Freestyle Time Trial,100 Free,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 338 Men 100 Yard Freestyle Time Trial,100 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 345 Women 50 Yard Backstroke Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 347 Women 50 Yard Butterfly Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 407 Women 500 Yard Freestyle Time Trial,500 Free,women,11,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 410 Men 200 Yard IM Time Trial,200 IM,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 411 Women 50 Yard Freestyle Time Trial,50 Free,women,20,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 412 Men 50 Yard Freestyle Time Trial,50 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 449 Women 50 Yard Breaststroke Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 511 Women 50 Yard Freestyle Time Trial,50 Free,women,20,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 512 Men 50 Yard Freestyle Time Trial,50 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 515 Women 100 Yard Butterfly Time Trial,100 Fly,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 516 Men 100 Yard Butterfly Time Trial,100 Fly,men,19,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 527 Women 100 Yard Breaststroke Time Trial,100 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 528 Men 100 Yard Breaststroke Time Trial,100 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 538 Men 100 Yard Freestyle Time Trial,100 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 545 Women 50 Yard Backstroke Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 549 Women 50 Yard Breaststroke Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 612 Men 50 Yard Freestyle Time Trial,50 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 615 Women 100 Yard Butterfly Time Trial,100 Fly,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 711 Women 50 Yard Freestyle Time Trial,50 Free,women,20,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 712 Men 50 Yard Freestyle Time Trial,50 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 719 Women 200 Yard Freestyle Time Trial,200 Free,women,19,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 727 Women 100 Yard Breaststroke Time Trial,100 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 728 Men 100 Yard Breaststroke Time Trial,100 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 735 Women 200 Yard Backstroke Time Trial,200 Back,women,22,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 737 Women 100 Yard Freestyle Time Trial,100 Free,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 738 Men 100 Yard Freestyle Time Trial,100 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 738X Men 50 Yard Freestyle Time Trial 50 Split from 100 fr,100 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 812 Men 50 Yard Freestyle Time Trial,50 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 825 Women 200 Yard Butterfly Time Trial,200 Fly,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 827 Women 100 Yard Breaststroke Time Trial,100 Breast,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 829 Women 100 Yard Backstroke Time Trial,100 Back,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 830 Men 100 Yard Backstroke Time Trial,100 Back,men,20,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 915 Women 100 Yard Butterfly Time Trial,100 Fly,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 916 Men 100 Yard Butterfly Time Trial,100 Fly,men,19,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 919 Women 200 Yard Freestyle Time Trial,200 Free,women,19,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 920 Men 200 Yard Freestyle Time Trial,200 Free,men,17,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 925 Women 200 Yard Butterfly Time Trial,200 Fly,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 926 Men 200 Yard Butterfly Time Trial,200 Fly,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 928 Men 100 Yard Breaststroke Time Trial,100 Breast,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 929 Women 100 Yard Backstroke Time Trial,100 Back,women,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 935 Women 200 Yard Backstroke Time Trial,200 Back,women,22,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 938 Men 100 Yard Freestyle Time Trial,100 Free,men,21,recognized,session=finals,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 947 Women 50 Yard Butterfly Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,combined,True,True,Event 948 Men 50 Yard Butterfly Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,second_pass,True,False,Event 8S Men 500 Yard Freestyle Swim-off,500 Free,men,10,recovered,loose_event_match pass2 session=finals,second
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,second_pass,True,False,Preliminaries ... (Event 18 Men 400 Yard IM),400 IM,men,14,recovered,loose_event_match pass2 session=finals,second
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,second_pass,True,False,(Event 40 Men 1650 Yard Freestyle),1650 Free,men,15,recovered,loose_event_match pass2 session=finals,second
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,second_pass,False,True,Event 407 Women 500 Yard Freestyle Time Trial,500 Free,women,11,recovered,loose_event_match pass2 session=finals,second
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,second_pass,False,True,Preliminaries ... (Event 17 Women 400 Yard IM),400 IM,women,14,recovered,loose_event_match pass2 session=finals,second
big12_unknown,Big 12,Big_12_S_D_Champ_Results_pdf.pdf,second_pass,False,True,(Event 39 Women 1650 Yard Freestyle),1650 Free,women,10,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Event 17 Men 100 Yard Butterfly,100 Fly,men,18,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Event 19 Men 400 Yard IM,400 IM,men,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Championship Final ... (Event 19 Men 400 Yard IM),400 IM,men,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Event 21 Men 200 Yard Freestyle,200 Free,men,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Championship Final ... (Event 21 Men 200 Yard Freestyle),200 Free,men,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Event 23 Men 100 Yard Breaststroke,100 Breast,men,11,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Consolation Final ... (Event 23 Men 100 Yard Breaststroke),100 Breast,men,11,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,men,True,False,Event 25 Men 100 Yard Backstroke,100 Back,men,19,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Event 16 Women 100 Yard Butterfly,100 Fly,women,18,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Event 18 Women 400 Yard IM,400 IM,women,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Championship Final ... (Event 18 Women 400 Yard IM),400 IM,women,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Event 20 Women 200 Yard Freestyle,200 Free,women,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Championship Final ... (Event 20 Women 200 Yard Freestyle),200 Free,women,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Event 22 Women 100 Yard Breaststroke,100 Breast,women,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Consolation Final ... (Event 22 Women 100 Yard Breaststroke),100 Breast,women,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,women,False,True,Event 24 Women 100 Yard Backstroke,100 Back,women,21,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,False,True,Event 30 Women 1650 Yard Freestyle,1650 Free,women,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,False,True,(Event 30 Women 1650 Yard Freestyle),1650 Free,women,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,False,True,(Event 30 Women 1650 Yard Freestyle),1650 Free,women,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,False,True,(Event 30 Women 1650 Yard Freestyle),1650 Free,women,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 31 Men 1650 Yard Freestyle,1650 Free,men,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,(Event 31 Men 1650 Yard Freestyle),1650 Free,men,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,(Event 31 Men 1650 Yard Freestyle),1650 Free,men,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,(Event 31 Men 1650 Yard Freestyle),1650 Free,men,13,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 32 Women 200 Yard Backstroke,200 Back,women,18,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Consolation Final ... (Event 32 Women 200 Yard Backstroke),200 Back,women,18,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 33 Men 200 Yard Backstroke,200 Back,men,19,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 34 Women 100 Yard Freestyle,100 Free,women,15,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Championship Final ... (Event 34 Women 100 Yard Freestyle),100 Free,women,15,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 35 Men 100 Yard Freestyle,100 Free,men,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Consolation Final ... (Event 35 Men 100 Yard Freestyle),100 Free,men,10,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 36 Women 200 Yard Breaststroke,200 Breast,women,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Consolation Final ... (Event 36 Women 200 Yard Breaststroke),200 Breast,women,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 37 Men 200 Yard Breaststroke,200 Breast,men,15,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 38 Women 200 Yard Butterfly,200 Fly,women,15,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Championship Final ... (Event 38 Women 200 Yard Butterfly),200 Fly,women,15,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 39 Men 200 Yard Butterfly,200 Fly,men,8,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Consolation Final ... (Event 39 Men 200 Yard Butterfly),200 Fly,men,8,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Event 7 Men 500 Yard Freestyle,500 Free,men,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Consolation Final ... (Event 7 Men 500 Yard Freestyle),500 Free,men,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Event 9 Men 200 Yard IM,200 IM,men,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Consolation Final ... (Event 9 Men 200 Yard IM),200 IM,men,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Event 11 Men 50 Yard Freestyle,50 Free,men,31,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Championship Final ... (Event 11 Men 50 Yard Freestyle),50 Free,men,31,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Preliminaries ... (Event 11 Men 50 Yard Freestyle),50 Free,men,31,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Event 6 Women 500 Yard Freestyle,500 Free,women,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Consolation Final ... (Event 6 Women 500 Yard Freestyle),500 Free,women,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Event 8 Women 200 Yard IM,200 IM,women,24,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Championship Final ... (Event 8 Women 200 Yard IM),200 IM,women,24,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Event 10 Women 50 Yard Freestyle,50 Free,women,30,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Championship Final ... (Event 10 Women 50 Yard Freestyle),50 Free,women,30,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Preliminaries ... (Event 10 Women 50 Yard Freestyle),50 Free,women,30,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,second_pass,True,False,Championship Final ... (Event 19 Men 400 Yard IM),400 IM,men,14,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,second_pass,True,False,Championship Final ... (Event 21 Men 200 Yard Freestyle),200 Free,men,13,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_friday_final_results_men.pdf,second_pass,True,False,Consolation Final ... (Event 23 Men 100 Yard Breaststroke),100 Breast,men,11,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,second_pass,False,True,Championship Final ... (Event 18 Women 400 Yard IM),400 IM,women,14,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,second_pass,False,True,Championship Final ... (Event 20 Women 200 Yard Freestyle),200 Free,women,13,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_friday_final_results_women.pdf,second_pass,False,True,Consolation Final ... (Event 22 Women 100 Yard Breaststroke),100 Breast,women,10,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,True,False,(Event 31 Men 1650 Yard Freestyle),1650 Free,men,13,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,True,False,Consolation Final ... (Event 35 Men 100 Yard Freestyle),100 Free,men,10,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,True,False,Event 37 Men 200 Yard Breaststroke,200 Breast,men,15,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,True,False,Consolation Final ... (Event 39 Men 200 Yard Butterfly),200 Fly,men,8,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,False,True,Consolation Final ... (Event 32 Women 200 Yard Backstroke),200 Back,women,18,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,False,True,Championship Final ... (Event 34 Women 100 Yard Freestyle),100 Free,women,15,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,False,True,Consolation Final ... (Event 36 Women 200 Yard Breaststroke),200 Breast,women,14,recovered,loose_event_match pass2 session=finals,second
